"binomial","P50","Ks","lat","lon","log_P50","log_Ks","mean_storm_size","median_storm_size","sd_storm_size","storm_freq","map_reanalysis","mean_temp","nspp","site_name","mat","a_m","map_reanalysis_scaled","storm_freq_scaled","mean_storm_size_scaled","mean_temp_scaled"
"Acer opalus",NA,0.18,45.2,5.733,NA,-1.71479842809193,10.8206940935073,7.1070045655043,10.3156136429674,9.46853146853147,714.650013321425,15.0514269464666,2,"FR_Bastille",NA,NA,-0.283500630831991,0.484118298865279,-0.203757711215496,-0.783942797435481
"Acer monspessulanum",NA,0.19,45.2,5.733,NA,-1.66073120682165,10.8206940935073,7.1070045655043,10.3156136429674,9.46853146853147,714.650013321425,15.0514269464666,2,"FR_Bastille",NA,NA,-0.283500630831991,0.484118298865279,-0.203757711215496,-0.783942797435481
"Acer negundo",NA,0.41,45.333,5.5,NA,-0.891598119283784,11.3073420107,7.43505161567803,10.9532299191401,8.37124944021495,685.677843509068,15.8230475405648,4,"FR_Grenoble",NA,NA,-0.315258205657715,0.255965037281674,-0.0724801671273244,-0.619100278249816
"Acer platanoides",NA,0.45,45.333,5.5,NA,-0.798507696217772,11.3073420107,7.43505161567803,10.9532299191401,8.37124944021495,685.677843509068,15.8230475405648,4,"FR_Grenoble",NA,NA,-0.315258205657715,0.255965037281674,-0.0724801671273244,-0.619100278249816
"Acer campestre",NA,0.43,45.333,5.5,NA,-0.843970070294529,11.3073420107,7.43505161567803,10.9532299191401,8.37124944021495,685.677843509068,15.8230475405648,4,"FR_Grenoble",NA,NA,-0.315258205657715,0.255965037281674,-0.0724801671273244,-0.619100278249816
"Acer pseudoplatanus",NA,0.38,45.333,5.5,NA,-0.967584026261706,11.3073420107,7.43505161567803,10.9532299191401,8.37124944021495,685.677843509068,15.8230475405648,4,"FR_Grenoble",NA,NA,-0.315258205657715,0.255965037281674,-0.0724801671273244,-0.619100278249816
"Prunus padus",-3.54613,NA,45.697,3.002,-1.26585686800653,NA,9.45640577867502,6.74006213185335,8.13080192643754,7.36545454545455,383.653295477545,16.3696649169922,3,"FR_Auvergne ",NA,NA,-0.646319608563942,0.0468343126348931,-0.571786450416804,-0.502325549775574
"Prunus spinosa",-5.36162,NA,45.697,3.002,-1.67926616822373,NA,9.45640577867502,6.74006213185335,8.13080192643754,7.36545454545455,383.653295477545,16.3696649169922,3,"FR_Auvergne ",NA,NA,-0.646319608563942,0.0468343126348931,-0.571786450416804,-0.502325549775574
"Prunus avium",-4.77122,NA,45.697,3.002,-1.56260203739707,NA,9.45640577867502,6.74006213185335,8.13080192643754,7.36545454545455,383.653295477545,16.3696649169922,3,"FR_Auvergne ",NA,NA,-0.646319608563942,0.0468343126348931,-0.571786450416804,-0.502325549775574
"Acer pseudoplatanus",-3.131,NA,45.717,3.05,-1.14135244234427,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Pinus sylvestris",-3.18686666666667,NA,45.717,3.05,-1.15903819793206,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Acer campestre",-5.737,NA,45.717,3.05,-1.74693642561973,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Salix purpurea",-1.973,NA,45.717,3.05,-0.679555227040478,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Corylus avellana",-2.218,NA,45.717,3.05,-0.796605888928175,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Ligustrum vulgare",-9.078333333,NA,45.717,3.05,-2.20589062213081,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Acer platanoides",-4.181,NA,45.717,3.05,-1.43055045237443,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Alnus glutinosa",-1.627539247,NA,45.717,3.05,-0.487069209709981,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Salix caprea",-1.9,NA,45.717,3.05,-0.641853886172395,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Prunus padus",-3.54175,NA,45.717,3.05,-1.26462095527732,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Picea abies",-3.663888889,NA,45.717,3.05,-1.29852512129748,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Prunus avium",-4.76375,NA,45.717,3.05,-1.56103517320593,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Sorbus torminalis",-6.2055,NA,45.717,3.05,-1.82543599558744,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Crataegus laevigata",-8.409,NA,45.717,3.05,-2.12930256085076,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Crataegus monogyna",-6.827880013,NA,45.717,3.05,-1.92101423198927,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Betula pendula",-2.4,NA,45.717,3.05,-0.8754687373539,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,5.8,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Sorbus aria",-5.379326667,NA,45.717,3.05,-1.68256321150846,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Amelanchier ovalis",-6.873333333,NA,45.717,3.05,-1.92764918987221,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Ilex aquifolium",-4.804,NA,45.717,3.05,-1.56944890421774,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Ribes alpinum",-3.565,NA,45.717,3.05,-1.27116405386626,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Tilia platyphyllos",-3.0876,NA,45.717,3.05,-1.12739409009356,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Cytisus scoparius",-3.62,NA,45.717,3.05,-1.28647402583768,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Abies alba",-3.71,NA,45.717,3.05,-1.31103187661934,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Carpinus betulus",-3.74982,NA,45.717,3.05,-1.32170783883028,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Prunus spinosa",-5.36425,NA,45.717,3.05,-1.67975657134305,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Populus tremula",-2.601528547,NA,45.717,3.05,-0.956099174972659,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Sorbus aucuparia",-4.189033333,NA,45.717,3.05,-1.43246999920228,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,NA,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Fagus sylvatica",-3.15,NA,45.717,3.05,-1.14740245283754,NA,9.21499557172089,6.59540008658289,7.91438773803004,7.46815459989113,424.628024127132,15.8957951129878,28,"FR_Clermont_2",NA,6.2,-0.601405540357081,0.0681883053002687,-0.636908971169741,-0.603559100118271
"Prunus persica",-5.1845,NA,45.763,3.066,-1.6456734050162,NA,9.00655828414023,6.45393855435858,7.69585244091567,7.54743083003953,465.342806606937,15.3830055236817,7,"FR_Clermont_INRA",NA,NA,-0.556776409729661,0.084671880176784,-0.693136757713733,-0.713107145310339
"Prunus armeniaca",-6.08487,NA,45.763,3.066,-1.80580536220142,NA,9.00655828414023,6.45393855435858,7.69585244091567,7.54743083003953,465.342806606937,15.3830055236817,7,"FR_Clermont_INRA",NA,NA,-0.556776409729661,0.084671880176784,-0.693136757713733,-0.713107145310339
"Prunus cerasus",-4.60886,NA,45.763,3.066,-1.52798053792446,NA,9.00655828414023,6.45393855435858,7.69585244091567,7.54743083003953,465.342806606937,15.3830055236817,7,"FR_Clermont_INRA",NA,NA,-0.556776409729661,0.084671880176784,-0.693136757713733,-0.713107145310339
"Prunus mahaleb",-5.56827,NA,45.763,3.066,-1.71708441323576,NA,9.00655828414023,6.45393855435858,7.69585244091567,7.54743083003953,465.342806606937,15.3830055236817,7,"FR_Clermont_INRA",NA,NA,-0.556776409729661,0.084671880176784,-0.693136757713733,-0.713107145310339
"Prunus cerasifera",-6.27675,NA,45.763,3.066,-1.83685233059896,NA,9.00655828414023,6.45393855435858,7.69585244091567,7.54743083003953,465.342806606937,15.3830055236817,7,"FR_Clermont_INRA",NA,NA,-0.556776409729661,0.084671880176784,-0.693136757713733,-0.713107145310339
"Prunus domestica",-5.78967,NA,45.763,3.066,-1.75607529514198,NA,9.00655828414023,6.45393855435858,7.69585244091567,7.54743083003953,465.342806606937,15.3830055236817,7,"FR_Clermont_INRA",NA,NA,-0.556776409729661,0.084671880176784,-0.693136757713733,-0.713107145310339
"Prunus dulcis",-6.12915,NA,45.763,3.066,-1.81305607801714,NA,9.00655828414023,6.45393855435858,7.69585244091567,7.54743083003953,465.342806606937,15.3830055236817,7,"FR_Clermont_INRA",NA,NA,-0.556776409729661,0.084671880176784,-0.693136757713733,-0.713107145310339
"Betula pendula",NA,NA,45.776,3.144,NA,NA,8.82990514140507,6.30717202322558,7.55077859842434,7.60227272727273,501.828205713817,14.8638012972745,14,"FR_Clermont_1",NA,5.8,-0.516783278400957,0.0960749264331638,-0.740790492404527,-0.824025559499158
"Salix cinerea",-1.985,NA,45.776,3.144,-0.685618914139154,NA,8.82990514140507,6.30717202322558,7.55077859842434,7.60227272727273,501.828205713817,14.8638012972745,14,"FR_Clermont_1",NA,NA,-0.516783278400957,0.0960749264331638,-0.740790492404527,-0.824025559499158
"Sambucus nigra",-1.518333333,NA,45.776,3.144,-0.417613241824273,NA,8.82990514140507,6.30717202322558,7.55077859842434,7.60227272727273,501.828205713817,14.8638012972745,14,"FR_Clermont_1",NA,NA,-0.516783278400957,0.0960749264331638,-0.740790492404527,-0.824025559499158
"Juglans regia",-2.00666666666667,NA,45.776,3.144,-0.69647497065262,NA,8.82990514140507,6.30717202322558,7.55077859842434,7.60227272727273,501.828205713817,14.8638012972745,14,"FR_Clermont_1",NA,NA,-0.516783278400957,0.0960749264331638,-0.740790492404527,-0.824025559499158
"Cornus sanguinea",-6.365,NA,45.776,3.144,-1.85081423200937,NA,8.82990514140507,6.30717202322558,7.55077859842434,7.60227272727273,501.828205713817,14.8638012972745,14,"FR_Clermont_1",NA,NA,-0.516783278400957,0.0960749264331638,-0.740790492404527,-0.824025559499158
"Salix alba",-1.9,NA,45.776,3.144,-0.641853886172395,NA,8.82990514140507,6.30717202322558,7.55077859842434,7.60227272727273,501.828205713817,14.8638012972745,14,"FR_Clermont_1",NA,NA,-0.516783278400957,0.0960749264331638,-0.740790492404527,-0.824025559499158
"Salix fragilis",-1.394472652,NA,45.776,3.144,-0.332516316562876,NA,8.82990514140507,6.30717202322558,7.55077859842434,7.60227272727273,501.828205713817,14.8638012972745,14,"FR_Clermont_1",NA,NA,-0.516783278400957,0.0960749264331638,-0.740790492404527,-0.824025559499158
"Lonicera etrusca",-5.514981391,NA,45.776,3.144,-1.70746827844773,NA,8.82990514140507,6.30717202322558,7.55077859842434,7.60227272727273,501.828205713817,14.8638012972745,14,"FR_Clermont_1",NA,NA,-0.516783278400957,0.0960749264331638,-0.740790492404527,-0.824025559499158
"Prunus mahaleb",-5.5515,NA,45.776,3.144,-1.71406816151218,NA,8.82990514140507,6.30717202322558,7.55077859842434,7.60227272727273,501.828205713817,14.8638012972745,14,"FR_Clermont_1",NA,NA,-0.516783278400957,0.0960749264331638,-0.740790492404527,-0.824025559499158
"Populus nigra",-2.95,NA,45.776,3.144,-1.08180517035173,NA,8.82990514140507,6.30717202322558,7.55077859842434,7.60227272727273,501.828205713817,14.8638012972745,14,"FR_Clermont_1",NA,NA,-0.516783278400957,0.0960749264331638,-0.740790492404527,-0.824025559499158
"Viburnum lantana",-7.625,NA,45.776,3.144,-2.03143232249348,NA,8.82990514140507,6.30717202322558,7.55077859842434,7.60227272727273,501.828205713817,14.8638012972745,14,"FR_Clermont_1",NA,NA,-0.516783278400957,0.0960749264331638,-0.740790492404527,-0.824025559499158
"Euonymus europaeus",-5.142,NA,45.776,3.144,-1.6374421088437,NA,8.82990514140507,6.30717202322558,7.55077859842434,7.60227272727273,501.828205713817,14.8638012972745,14,"FR_Clermont_1",NA,NA,-0.516783278400957,0.0960749264331638,-0.740790492404527,-0.824025559499158
"Taxus baccata",-6.9695,NA,45.776,3.144,-1.9415434861878,NA,8.82990514140507,6.30717202322558,7.55077859842434,7.60227272727273,501.828205713817,14.8638012972745,14,"FR_Clermont_1",NA,NA,-0.516783278400957,0.0960749264331638,-0.740790492404527,-0.824025559499158
"Platanus X",-1.804,NA,45.776,3.144,-0.590006421640432,NA,8.82990514140507,6.30717202322558,7.55077859842434,7.60227272727273,501.828205713817,14.8638012972745,14,"FR_Clermont_1",NA,NA,-0.516783278400957,0.0960749264331638,-0.740790492404527,-0.824025559499158
"Pinus contorta",-3.8988,NA,46.217,-113.227,-1.36066881348092,NA,8.4595535344662,6.71341912106568,6.02515869123279,3.69775678866588,86.277138899786,15.2871776486231,3,"USA_Mt_5",NA,NA,-0.972285720355687,-0.715774737836882,-0.840696086758055,-0.733579004736707
"Pinus albicaulis",-3.191875,NA,46.217,-113.227,-1.16060851841977,NA,8.4595535344662,6.71341912106568,6.02515869123279,3.69775678866588,86.277138899786,15.2871776486231,3,"USA_Mt_5",NA,NA,-0.972285720355687,-0.715774737836882,-0.840696086758055,-0.733579004736707
"Picea engelmannii",-4.180375,NA,46.217,-113.227,-1.43040095543136,NA,8.4595535344662,6.71341912106568,6.02515869123279,3.69775678866588,86.277138899786,15.2871776486231,3,"USA_Mt_5",NA,NA,-0.972285720355687,-0.715774737836882,-0.840696086758055,-0.733579004736707
"Robinia pseudoacacia",-0.504700163,9.02,46.32,-117.978,0.683790762671835,2.19944433407453,9.04364549316045,6.59074393270368,7.29822899561927,3.26450433988122,218.709185996706,14.6287503245543,2,"USA_Wa_Dayton",NA,NA,-0.827121562053317,-0.805859106967541,-0.683132157785831,-0.874239867899678
"Alnus rhombifolia",-1.251364351,7.48,46.32,-117.978,-0.224234436882125,2.01223279198639,9.04364549316045,6.59074393270368,7.29822899561927,3.26450433988122,218.709185996706,14.6287503245543,2,"USA_Wa_Dayton",NA,NA,-0.827121562053317,-0.805859106967541,-0.683132157785831,-0.874239867899678
"Larix occidentalis",-4.20975,NA,46.633,-114.583,-1.43740326350828,NA,10.1901428276439,7.55592636266639,8.23045063317824,3.75385934819897,139.917602142104,14.5913088711825,4,"USA_Id_2",NA,NA,-0.913488224823343,-0.704109567342565,-0.373854445794671,-0.882238544377453
"Abies lasiocarpa",-3.620625,NA,46.633,-114.583,-1.28664666286875,NA,10.1901428276439,7.55592636266639,8.23045063317824,3.75385934819897,139.917602142104,14.5913088711825,4,"USA_Id_1",NA,NA,-0.913488224823343,-0.704109567342565,-0.373854445794671,-0.882238544377453
"Abies grandis",-3.652333333,NA,46.633,-114.583,-1.29536623266388,NA,10.1901428276439,7.55592636266639,8.23045063317824,3.75385934819897,139.917602142104,14.5913088711825,4,"USA_Id_1",NA,NA,-0.913488224823343,-0.704109567342565,-0.373854445794671,-0.882238544377453
"Thuja plicata",-4.206,NA,46.633,-114.583,-1.43651207728051,NA,10.1901428276439,7.55592636266639,8.23045063317824,3.75385934819897,139.917602142104,14.5913088711825,4,"USA_Id_1",NA,NA,-0.913488224823343,-0.704109567342565,-0.373854445794671,-0.882238544377453
"Pseudotsuga menziesii",-5.20641,0.2,46.917,-114.083,-1.64989055875371,-1.6094379124341,7.7107457080348,5.65854365688706,6.08043028725007,4.19966536530954,203.671146774351,13.9118995117596,6,"USA_Mt_Missoula_4",NA,NA,-0.843605369062912,-0.611414987268723,-1.04269356578762,-1.02738183270101
"Pinus contorta",-3.01423,0.26,46.917,-114.083,-1.10334440784356,-1.34707364796661,7.7107457080348,5.65854365688706,6.08043028725007,4.19966536530954,203.671146774351,13.9118995117596,6,"USA_Mt_Missoula_3",NA,NA,-0.843605369062912,-0.611414987268723,-1.04269356578762,-1.02738183270101
"Larix occidentalis",-4.30961,0.28,46.917,-114.083,-1.46084741278246,-1.27296567581289,7.7107457080348,5.65854365688706,6.08043028725007,4.19966536530954,203.671146774351,13.9118995117596,6,"USA_Mt_Missoula_2",NA,NA,-0.843605369062912,-0.611414987268723,-1.04269356578762,-1.02738183270101
"Abies lasiocarpa",-3.33808,0.32,46.917,-114.083,-1.20539579139943,-1.13943428318836,7.7107457080348,5.65854365688706,6.08043028725007,4.19966536530954,203.671146774351,13.9118995117596,6,"USA_Mt_Missoula_1",NA,NA,-0.843605369062912,-0.611414987268723,-1.04269356578762,-1.02738183270101
"Pinus albicaulis",-3.58719,0.21,46.917,-114.083,-1.27736916620226,-1.56064774826467,7.7107457080348,5.65854365688706,6.08043028725007,4.19966536530954,203.671146774351,13.9118995117596,6,"USA_Mt_Missoula_1",NA,NA,-0.843605369062912,-0.611414987268723,-1.04269356578762,-1.02738183270101
"Pinus ponderosa",-3.01423,0.26,46.917,-114.083,-1.10334440784356,-1.34707364796661,7.7107457080348,5.65854365688706,6.08043028725007,4.19966536530954,203.671146774351,13.9118995117596,6,"USA_Mt_Missoula_4",NA,NA,-0.843605369062912,-0.611414987268723,-1.04269356578762,-1.02738183270101
"Pinus ponderosa",-3.8623333335,NA,46.933,-113.95,-1.35127149138997,NA,7.43700956409745,5.60077799145471,5.47017187735431,4.02467532467532,163.566817714167,14.8955667411507,2,"USA_Mt_2",NA,NA,-0.887565356844738,-0.647799934333425,-1.11653629157501,-0.817239457842912
"Pseudotsuga menziesii",-3.67875,NA,46.933,-113.95,-1.30257302056555,NA,7.43700956409745,5.60077799145471,5.47017187735431,4.02467532467532,163.566817714167,14.8955667411507,2,"USA_Mt_2",NA,NA,-0.887565356844738,-0.647799934333425,-1.11653629157501,-0.817239457842912
"Pseudotsuga menziesii",-4.869,0.391111,47,-114.467,-1.58288857720056,-0.938763871817163,8.23288210243449,5.9400259107563,6.66903917299543,4.2219598583235,201.335369605934,14.848911713259,2,"USA_Mt_Alberton_2",NA,NA,-0.846165709509714,-0.606779386607067,-0.901842693700768,-0.827206444713362
"Pinus ponderosa",-3.108,0.446984,47,-114.467,-1.1339794325054,-0.805232479192641,8.23288210243449,5.9400259107563,6.66903917299543,4.2219598583235,201.335369605934,14.848911713259,2,"USA_Mt_Alberton_2",NA,NA,-0.846165709509714,-0.606779386607067,-0.901842693700768,-0.827206444713362
"Malus sylvestris",-6.014333333,NA,47.077,-0.745,-1.79414550920263,NA,7.74905310147202,5.79716399253812,5.99480187757666,5.83719851576994,343.743994001499,15.7561302567236,3,"FR_Toutlemonde",NA,NA,-0.690065818670971,-0.270929570040104,-1.03235981041091,-0.633395922676385
"Ulex europaeus",-6.581333333,NA,47.077,-0.745,-1.88423735900422,NA,7.74905310147202,5.79716399253812,5.99480187757666,5.83719851576994,343.743994001499,15.7561302567236,3,"FR_Toutlemonde",NA,NA,-0.690065818670971,-0.270929570040104,-1.03235981041091,-0.633395922676385
"Rhamnus frangula",-2.924333333,NA,47.077,-0.745,-1.07306653436415,NA,7.74905310147202,5.79716399253812,5.99480187757666,5.83719851576994,343.743994001499,15.7561302567236,3,"FR_Toutlemonde",NA,NA,-0.690065818670971,-0.270929570040104,-1.03235981041091,-0.633395922676385
"Picea abies",-3.98,0.39,47.15,11.117,-1.38128181929635,-0.941608539858445,7.8662612241756,5.88890318171418,5.99067105428186,10.5022048465794,1130.76774981187,3.10290754796891,3,"AT_Tyrol_Praxmar",0,NA,0.17262296082491,0.699045679910244,-1.00074189127037,-3.3365237591827
"Rhododendron ferrugineum",-3.01,0.364,47.15,11.117,-1.10194007876078,-1.0106014113454,7.8662612241756,5.88890318171418,5.99067105428186,10.5022048465794,1130.76774981187,3.10290754796891,3,"AT_Tyrol_Praxmar ",NA,NA,0.17262296082491,0.699045679910244,-1.00074189127037,-3.3365237591827
"Pinus cembra",-3.64,0.3104,47.15,11.117,-1.29198368164865,-1.16989349067307,7.8662612241756,5.88890318171418,5.99067105428186,10.5022048465794,1130.76774981187,3.10290754796891,3,"AT_Tyrol_Praxmar",0,NA,0.17262296082491,0.699045679910244,-1.00074189127037,-3.3365237591827
"Picea abies",-3.778,0.58228,47.183,11.317,-1.32919476907932,-0.540803847285677,9.49453936128438,7.48427887542427,6.76594595079275,14.3348115299335,198.14886164583,11.494481041479,4,"AT_Tyrol_Birgitz_3",8.9,NA,-0.849658570611633,1.49594355357352,-0.561499582035411,-1.54381873655624
"Pinus mugo",-3.53,0.2915,47.183,11.317,-1.26129787094521,-1.23271527319159,9.49453936128438,7.48427887542427,6.76594595079275,14.3348115299335,198.14886164583,11.494481041479,4,"AT_Tyrol_Birgitz_4",0,NA,-0.849658570611633,1.49594355357352,-0.561499582035411,-1.54381873655624
"Larix decidua",-3.39,0.334,47.183,11.317,-1.22082992139236,-1.09661428600544,9.49453936128438,7.48427887542427,6.76594595079275,14.3348115299335,198.14886164583,11.494481041479,4,"AT_Tyrol_Birgitz_4",0,NA,-0.849658570611633,1.49594355357352,-0.561499582035411,-1.54381873655624
"Juniperus communis",-5.66,0.1287,47.183,11.317,-1.73342389221509,-2.05027116438006,9.49453936128438,7.48427887542427,6.76594595079275,14.3348115299335,198.14886164583,11.494481041479,4,"AT_Tyrol_Birgitz_4",0,NA,-0.849658570611633,1.49594355357352,-0.561499582035411,-1.54381873655624
"Juniperus communis",-6.43,0.372,47.267,11.367,-1.86097453824953,-0.98886142470899,8.54040988694528,6.51331055057447,6.42690586285443,12.9973103819258,675.41362357171,8.94209218468959,3,"AT_Tyrol_Innsbruck",8.9,NA,-0.326509235000684,1.2178425354078,-0.818884376479681,-2.08908957602406
"Pinus mugo",-3.64,0.39771,47.267,11.367,-1.29198368164865,-0.922032182503269,8.54040988694528,6.51331055057447,6.42690586285443,12.9973103819258,675.41362357171,8.94209218468959,3,"AT_Tyrol_Innsbruck",8.9,NA,-0.326509235000684,1.2178425354078,-0.818884376479681,-2.08908957602406
"Pinus cembra",-3.34,0.2239,47.267,11.367,-1.20597080698861,-1.49655575537743,8.54040988694528,6.51331055057447,6.42690586285443,12.9973103819258,675.41362357171,8.94209218468959,3,"AT_Tyrol_Innsbruck",8.9,NA,-0.326509235000684,1.2178425354078,-0.818884376479681,-2.08908957602406
"Juniperus communis",-5.945,0.663333333333333,47.317,11.1,-1.78255053014275,-0.410477649931709,8.63177834729131,6.597866839253,6.48199431740431,13.2980437284235,650.265906592741,9.24610341448506,3,"AT_Tyrol_Telfs",8.9,NA,-0.354074671377324,1.28037276200384,-0.79423693290171,-2.02414317961692
"Viburnum lantana",-2.79,1.45,47.317,11.1,-1.02604159583327,0.371563556432483,8.63177834729131,6.597866839253,6.48199431740431,13.2980437284235,650.265906592741,9.24610341448506,3,"AT_Tyrol_Telfs",8.9,NA,-0.354074671377324,1.28037276200384,-0.79423693290171,-2.02414317961692
"Ligustrum vulgare",-2.82,0.8,47.317,11.1,-1.03673688495002,-0.22314355131421,8.63177834729131,6.597866839253,6.48199431740431,13.2980437284235,650.265906592741,9.24610341448506,3,"AT_Tyrol_Telfs",8.9,NA,-0.354074671377324,1.28037276200384,-0.79423693290171,-2.02414317961692
"Fagus sylvatica",-3.2,1.83,48.44,6.14,-1.16315080980568,0.60431596685333,9.09283583035903,6.44017238709652,7.86291287036163,8.41818181818182,500.141652103967,15.1196677622169,2,"FR_Nancy",NA,6.2,-0.518631978474486,0.265723490287092,-0.669862632874372,-0.769364404808842
"Cedrus atlantica",-4.61,NA,48.44,6.14,-1.52822785700856,NA,9.09283583035903,6.44017238709652,7.86291287036163,8.41818181818182,500.141652103967,15.1196677622169,2,"FR_Nancy",9.5,NA,-0.518631978474486,0.265723490287092,-0.669862632874372,-0.769364404808842
"Populus deltoides",-1.3,NA,48.751,6.338,-0.262364264467491,NA,7.97139119222522,5.96835581575182,6.20597145210661,7.28030303030303,395.694468061698,15.0602050488405,5,"FR_Champenoux",NA,NA,-0.633120789082786,0.0291291143273885,-0.972382160286136,-0.782067517641175
